index,Unnamed: 0,times,temperature,humidity,winddirection,windpower,rains,rains7041JA23,waterlevels7041JA23,rains7041JA24,waterlevels7041JA24,waterlevels
2023-5-6 13:00,7396,108.04,9,69,6,1,0,0,1.88,0,1.63,565
2023-5-6 14:00,7397,108.05,9,69,6,1,0,0,1.88,0,1.63,518
2023-5-6 15:00,7398,108.06,9,72,6,1,0,0,1.88,0,1.64,571
2023-5-6 16:00,7399,108.07,9,71,6,1,0,0,1.89,0,1.64,544
2023-5-6 17:00,7400,108.08,10,64,7,2,0,0,1.89,0,1.64,511
2023-5-6 18:00,7401,108.09,10,62,7,1,0,0,1.89,0,1.64,463
2023-5-6 19:00,7402,108.1,11,58,7,1,0,0,1.89,0,1.64,383
2023-5-6 20:00,7403,108.11,11,56,8,1,0,0,1.89,0,1.65,276
2023-5-6 21:00,7404,108.12,11,57,8,2,0,0,1.89,0,1.65,203
2023-5-6 22:00,7405,108.13,12,57,8,2,0,0,1.9,0,1.65,157
2023-5-6 23:00,7406,108.14,12,57,8,2,0,0,1.9,0,1.65,102
2023-5-7 0:00,7407,108.15,11,59,8,2,0,0,1.9,0,1.66,34
2023-5-7 1:00,7408,108.16,11,61,1,2,0,0,1.9,0,1.66,9
2023-5-7 2:00,7409,108.17,11,63,8,2,0,0,1.91,0,1.66,6
2023-5-7 3:00,7410,108.18,10,67,1,2,0,0,1.91,0,1.66,5
2023-5-7 4:00,7411,108.19,10,68,8,2,0,0,1.91,0,1.66,2
2023-5-7 5:00,7412,108.2,10,65,8,2,0,0,1.91,0,1.66,23
2023-5-7 6:00,7413,108.21,10,69,8,2,0,0,1.91,0,1.66,142
2023-5-7 7:00,7414,108.22,10,70,8,2,0,0,1.91,0,1.66,385
2023-5-7 8:00,7415,108.23,10,63,8,2,0,0,1.91,0,1.66,639
2023-5-7 9:00,7416,109,10,69,7,2,0,0,1.91,0,1.66,350
2023-5-7 10:00,7417,109.01,9,72,7,2,0,0,1.9,0,1.65,190
2023-5-7 11:00,7418,109.02,9,78,6,2,0,0,1.9,0,1.65,213
2023-5-7 12:00,7419,109.03,9,76,6,2,0,0,1.9,0,1.65,263
2023-5-7 13:00,7420,109.04,8,84,2,1,0,0,1.9,0.5,1.65,272
2023-5-7 14:00,7421,109.05,7,90,7,1,0,2,1.9,2,1.65,239
2023-5-7 15:00,7422,109.06,7,91,7,1,0,1.5,1.9,1.5,1.66,262
2023-5-7 16:00,7423,109.07,7,89,7,1,0,0.5,1.9,0,1.66,388
2023-5-7 17:00,7424,109.08,7,87,7,1,0,0,1.9,0,1.67,769
2023-5-7 18:00,7425,109.09,8,84,7,2,0,0,1.9,0,1.67,680
2023-5-7 19:00,7426,109.1,8,80,8,2,0,0,1.9,0,1.68,546
2023-5-7 20:00,7427,109.11,8,80,7,2,0,0,1.91,0,1.68,323
2023-5-7 21:00,7428,109.12,8,79,7,2,0,0,1.91,0,1.68,247
2023-5-7 22:00,7429,109.13,8,85,3,2,0,0,1.91,0,1.68,173
2023-5-7 23:00,7430,109.14,8,90,6,1,0,0,1.91,0,1.69,113
2023-5-8 0:00,7431,109.15,8,86,7,2,0,0,1.91,0,1.69,38
2023-5-8 1:00,7432,109.16,8,81,7,2,0,0,1.91,0,1.69,9
2023-5-8 2:00,7433,109.17,8,80,6,2,0,0,1.85,0,1.7,16
2023-5-8 3:00,7434,109.18,8,80,7,1,0,0,1.78,0,1.7,6
2023-5-8 4:00,7435,109.19,8,80,7,2,0,0,1.72,0,1.69,5
2023-5-8 5:00,7436,109.2,8,80,7,2,0,0,1.68,0,1.69,20
2023-5-8 6:00,7437,109.21,8,80,7,2,0,0,1.64,0,1.69,165
2023-5-8 7:00,7438,109.22,8,81,7,1,0,0,1.64,0,1.69,463
2023-5-8 8:00,7439,109.23,10,70,8,2,0,0,1.64,0,1.69,641
2023-5-8 9:00,7440,110,7,87,6,2,0,0,1.55,0,1.68,295
2023-5-8 10:00,7441,110.01,6,86,6,2,0,0,1.55,0,1.68,157
2023-5-8 11:00,7442,110.02,6,87,6,1,0,0,1.55,0,1.68,217
2023-5-8 12:00,7443,110.03,6,87,6,1,0,0,1.68,0,1.68,263
2023-5-8 13:00,7444,110.04,6,87,6,1,0,0,1.68,0,1.68,219
2023-5-8 14:00,7445,110.05,6,84,6,1,0,0,1.68,0,1.68,71
2023-5-8 15:00,7446,110.06,6,82,5,2,0,0,1.72,0,1.68,134
2023-5-8 16:00,7447,110.07,6,81,6,2,0,0,1.72,0,1.68,389
2023-5-8 17:00,7448,110.08,7,77,6,2,0,0,1.73,0,1.67,717
2023-5-8 18:00,7449,110.09,8,73,6,2,0,0,1.73,0,1.67,710
2023-5-8 19:00,7450,110.1,10,67,6,2,0,0,1.74,0,1.67,458
2023-5-8 20:00,7451,110.11,11,61,6,2,0,0,1.75,0,1.67,302
2023-5-8 21:00,7452,110.12,12,61,6,2,0,0,1.75,0,1.67,223
2023-5-8 22:00,7453,110.13,13,56,7,2,0,0,1.76,0,1.67,147
2023-5-8 23:00,7454,110.14,14,58,7,1,0,0,1.76,0,1.67,63
2023-5-9 0:00,7455,110.15,13,67,1,2,0,0,1.77,0,1.67,35
2023-5-9 1:00,7456,110.16,12,66,1,2,0,0,1.78,0,1.67,14
2023-5-9 2:00,7457,110.17,11,70,1,2,0,0,1.79,0,1.68,1
2023-5-9 3:00,7458,110.18,11,79,1,1,0,0,1.79,0,1.68,2
2023-5-9 4:00,7459,110.19,10,85,1,1,0,0,1.79,0,1.68,5
2023-5-9 5:00,7460,110.2,10,87,1,1,0,0,1.8,0,1.68,28
2023-5-9 6:00,7461,110.21,10,89,7,1,0,0,1.81,0.5,1.68,126
2023-5-9 7:00,7462,110.22,10,81,6,2,0,0,1.81,0,1.68,418
2023-5-9 8:00,7463,110.23,8,81,7,1,0,0.5,1.81,0,1.69,622
2023-5-9 9:00,7464,111,9,74,6,2,0,0,1.82,0,1.69,325
2023-5-9 10:00,7465,111.01,9,46,2,3,0,0,1.82,0,1.69,153
2023-5-9 11:00,7466,111.02,8,69,6,3,0,0,1.82,0,1.7,201
2023-5-9 12:00,7467,111.03,8,70,6,2,0,0,1.83,0,1.7,280
2023-5-9 13:00,7468,111.04,8,67,6,3,0,0,1.83,0,1.7,266
2023-5-9 14:00,7469,111.05,8,62,6,3,0,0,1.84,0,1.7,243
2023-5-9 15:00,7470,111.06,8,61,6,2,0,0,1.84,0,1.7,259
2023-5-9 16:00,7471,111.07,8,57,6,2,0,0,1.84,0,1.7,357
2023-5-9 17:00,7472,111.08,7,52,6,3,0,0,1.85,0,1.71,705
2023-5-9 18:00,7473,111.09,8,50,6,3,0,0,1.85,0,1.71,372
2023-5-9 19:00,7474,111.1,9,46,6,3,0,0,1.85,0,1.71,98
2023-5-9 20:00,7475,111.11,9,44,6,3,0,0,1.86,0,1.71,51
2023-5-9 21:00,7476,111.12,10,44,6,3,0,0,1.86,0,1.71,34
2023-5-9 22:00,7477,111.13,10,44,5,3,0,0,1.86,0,1.72,67
2023-5-9 23:00,7478,111.14,10,41,5,3,0,0,1.87,0,1.72,55
2023-5-10 0:00,7479,111.15,10,39,6,3,0,0,1.87,0,1.72,33
2023-5-10 1:00,7480,111.16,10,39,6,3,0,0,1.87,0,1.72,11
2023-5-10 2:00,7481,111.17,9,41,5,3,0,0,1.88,0,1.72,3
2023-5-10 3:00,7482,111.18,8,42,6,3,0,0,1.88,0,1.72,3
2023-5-10 4:00,7483,111.19,7,45,6,2,0,0,1.88,0,1.72,2
2023-5-10 5:00,7484,111.2,7,44,7,2,0,0,1.88,0,1.72,24
2023-5-10 6:00,7485,111.21,5,44,8,1,0,0,1.88,0,1.72,139
2023-5-10 7:00,7486,111.22,5,43,8,2,0,0,1.88,0,1.71,401
2023-5-10 8:00,7487,111.23,10,81,6,2,0,0,1.88,0,1.71,630
2023-5-10 9:00,7488,112,4,41,7,1,0,0,1.88,0,1.71,361
2023-5-10 10:00,7489,112.01,3,53,5,2,0,0,1.88,0,1.71,154
2023-5-10 11:00,7490,112.02,3,59,5,1,0,0,1.88,0,1.71,256
2023-5-10 12:00,7491,112.03,2,64,5,1,0,0,1.88,0,1.71,272
2023-5-10 13:00,7492,112.04,1,74,5,1,0,0,1.88,0,1.71,318
2023-5-10 14:00,7493,112.05,1,72,6,1,0,0,1.88,0,1.71,247
2023-5-10 15:00,7494,112.06,1,68,6,1,0,0,1.88,0,1.71,271
2023-5-10 16:00,7495,112.07,1,72,6,1,0,0,1.88,0,1.71,421
2023-5-10 17:00,7496,112.08,2,67,5,2,0,0,1.88,0,1.71,732
2023-5-10 18:00,7497,112.09,4,61,5,2,0,0,1.87,0,1.7,770
2023-5-10 19:00,7498,112.1,6,50,6,1,0,0,1.87,0,1.7,553
2023-5-10 20:00,7499,112.11,7,37,5,2,0,0,1.87,0,1.7,374
2023-5-10 21:00,7500,112.12,9,29,8,1,0,0,1.87,0,1.69,230
2023-5-10 22:00,7501,112.13,9,21,6,2,0,0,1.87,0,1.69,232
2023-5-10 23:00,7502,112.14,10,23,2,1,0,0,1.87,0,1.69,135
2023-5-11 0:00,7503,112.15,11,25,3,2,0,0,1.87,0,1.69,64
2023-5-11 1:00,7504,112.16,11,26,4,1,0,0,1.87,0,1.69,46
2023-5-11 2:00,7505,112.17,8,50,1,2,0,0,1.87,0,1.68,31
2023-5-11 3:00,7506,112.18,7,59,2,1,0,0,1.87,0,1.68,13
2023-5-11 4:00,7507,112.19,6,69,6,1,0,0,1.86,0,1.68,9
2023-5-11 5:00,7508,112.2,5,76,5,1,0,0,1.86,0,1.68,26
2023-5-11 6:00,7509,112.21,4,79,5,1,0,0,1.86,0,1.68,135
2023-5-11 7:00,7510,112.22,5,76,5,1,0,0,1.86,0,1.68,351
2023-5-11 8:00,7511,112.23,5,43,8,2,0,0,1.86,0,1.68,620
2023-5-11 9:00,7512,113,5,69,5,2,0,0,1.86,0,1.68,322
2023-5-11 10:00,7513,113.01,5,75,5,2,0,0,1.86,0,1.68,210
2023-5-11 11:00,7514,113.02,5,66,5,2,0,0,1.86,0,1.68,291
2023-5-11 12:00,7515,113.03,5,69,5,2,0,0,1.86,0,1.68,348
2023-5-11 13:00,7516,113.04,6,59,6,2,0,0,1.86,0,1.68,363
2023-5-11 14:00,7517,113.05,5,59,5,2,0,0,1.86,0,1.68,334
2023-5-11 15:00,7518,113.06,5,56,6,2,0,0,1.86,0,1.68,439
2023-5-11 16:00,7519,113.07,5,59,6,1,0,0,1.86,0,1.68,525
2023-5-11 17:00,7520,113.08,6,56,6,2,0,0,1.86,0,1.68,779
2023-5-11 18:00,7521,113.09,8,51,5,2,0,0,1.85,0,1.67,596
2023-5-11 19:00,7522,113.1,10,47,6,2,0,0,1.85,0,1.67,503
2023-5-11 20:00,7523,113.11,10,45,6,3,0,0,1.85,0,1.66,341
2023-5-11 21:00,7524,113.12,10,44,5,4,0,0,1.85,0,1.66,270
2023-5-11 22:00,7525,113.13,10,42,6,3,0,0,1.85,0,1.66,234
2023-5-11 23:00,7526,113.14,9,43,6,3,0,0,1.84,0,1.65,180
2023-5-12 0:00,7527,113.15,9,43,6,3,0,0,1.84,0,1.66,136
2023-5-12 1:00,7528,113.16,9,41,7,2,0,0,1.84,0,1.66,93
2023-5-12 2:00,7529,113.17,8,44,6,2,0,0,1.84,0,1.65,56
2023-5-12 3:00,7530,113.18,7,47,7,2,0,0,1.84,0,1.65,34
2023-5-12 4:00,7531,113.19,6,48,7,2,0,0,1.84,0,1.65,9
2023-5-12 5:00,7532,113.2,6,49,7,2,0,0,1.84,0,1.65,13
2023-5-12 6:00,7533,113.21,5,51,7,2,0,0,1.84,0,1.65,33
2023-5-12 7:00,7534,113.22,5,52,7,2,0,0,1.84,0,1.65,67
2023-5-12 8:00,7535,113.23,5,76,5,1,0,0,1.84,0,1.65,178
2023-5-12 9:00,7536,114,4,50,7,2,0,0,1.84,0,1.65,335
2023-5-12 10:00,7537,114.01,3,51,7,2,0,0,1.84,0,1.65,411
2023-5-12 11:00,7538,114.02,3,48,6,1,0,0,1.84,0,1.65,522
2023-5-12 12:00,7539,114.03,2,63,6,1,0,0,1.84,0,1.65,559
2023-5-12 13:00,7540,114.04,2,63,6,1,0,0,1.84,0,1.65,659
2023-5-12 14:00,7541,114.05,2,61,6,2,0,0,1.84,0,1.65,615
2023-5-12 15:00,7542,114.06,2,60,5,2,0,0,1.84,0,1.65,590
2023-5-12 16:00,7543,114.07,2,60,5,2,0,0,1.84,0,1.65,591
2023-5-12 17:00,7544,114.08,3,60,5,2,0,0,1.84,0,1.65,576
2023-5-12 18:00,7545,114.09,4,56,6,2,0,0,1.84,0,1.65,546
2023-5-12 19:00,7546,114.1,6,52,6,2,0,0,1.83,0,1.64,439
2023-5-12 20:00,7547,114.11,7,50,5,2,0,0,1.83,0,1.64,287
2023-5-12 21:00,7548,114.12,9,47,5,2,0,0,1.83,0,1.64,230
2023-5-12 22:00,7549,114.13,8,49,8,1,0,0,1.83,0,1.64,274
2023-5-12 23:00,7550,114.14,9,46,5,1,0,0,1.83,0,1.64,176
2023-5-13 0:00,7551,114.15,9,47,2,1,0,0,1.83,0,1.64,98
2023-5-13 1:00,7552,114.16,8,59,1,2,0,0,1.83,0,1.64,94
2023-5-13 2:00,7553,114.17,8,61,8,1,0,0,1.83,0,1.64,82
2023-5-13 3:00,7554,114.18,8,64,1,1,0,0,1.82,0,1.64,28
2023-5-13 4:00,7555,114.19,8,66,1,1,0,0,1.82,0,1.63,9
2023-5-13 5:00,7556,114.2,8,68,2,1,0,0,1.82,0,1.63,12
2023-5-13 6:00,7557,114.21,7,68,2,1,0,0,1.82,0,1.63,21
2023-5-13 7:00,7558,114.22,7,70,2,1,0,0,1.82,0,1.63,60
2023-5-13 8:00,7559,114.23,5,52,7,2,0,0,1.82,0,1.63,156
2023-5-13 9:00,7560,115,7,67,5,1,0,0,1.82,0,1.63,222
2023-5-13 10:00,7561,115.01,7,66,6,1,0,0,1.82,0,1.63,350
2023-5-13 11:00,7562,115.02,7,66,5,1,0,0,1.82,0,1.63,428
2023-5-13 12:00,7563,115.03,7,67,5,1,0,0,1.82,0,1.63,531
2023-5-13 13:00,7564,115.04,7,64,5,1,0,0,1.82,0,1.63,602
2023-5-13 14:00,7565,115.05,6,65,5,2,0,0,1.82,0,1.63,552
2023-5-13 15:00,7566,115.06,6,62,7,1,0,0,1.82,0,1.63,499
2023-5-13 16:00,7567,115.07,6,61,5,2,0,0,1.82,0,1.63,564
2023-5-13 17:00,7568,115.08,7,59,5,1,0,0,1.82,0,1.62,478
2023-5-13 18:00,7569,115.09,9,52,5,2,0,0,1.81,0,1.62,389
2023-5-13 19:00,7570,115.1,10,49,5,2,0,0,1.81,0,1.62,339
2023-5-13 20:00,7571,115.11,13,45,7,1,0,0,1.81,0,1.62,230
2023-5-13 21:00,7572,115.12,14,42,1,1,0,0,1.81,0,1.62,169
2023-5-13 22:00,7573,115.13,14,48,8,3,0,0,1.81,0,1.62,131
2023-5-13 23:00,7574,115.14,13,49,1,3,0,0,1.82,0,1.62,74
2023-5-14 0:00,7575,115.15,13,51,1,3,0,0,1.81,0,1.62,35
2023-5-14 1:00,7576,115.16,12,62,1,3,0,0,1.81,0,1.62,11
2023-5-14 2:00,7577,115.17,11,66,1,2,0,0,1.81,0,1.62,2
2023-5-14 3:00,7578,115.18,9,72,1,1,0,0,1.81,0,1.62,2
2023-5-14 4:00,7579,115.19,8,78,1,1,0,0,1.81,0,1.62,6
2023-5-14 5:00,7580,115.2,8,84,4,1,0,0,1.81,0,1.62,26
2023-5-14 6:00,7581,115.21,7,86,3,0,0,0,1.81,0,1.62,65
2023-5-14 7:00,7582,115.22,8,83,6,1,0,0,1.81,0,1.62,75
2023-5-14 8:00,7583,115.23,7,70,2,1,0,0,1.81,0,1.62,156
2023-5-14 9:00,7584,116,9,75,5,1,0,0,1.81,0,1.62,110
2023-5-14 10:00,7585,116.01,9,75,6,1,0,0,1.81,0,1.62,59
2023-5-14 11:00,7586,116.02,9,75,5,1,0,0,1.81,0,1.62,79
2023-5-14 12:00,7587,116.03,9,73,6,1,0,0,1.81,0,1.62,185
2023-5-14 13:00,7588,116.04,9,75,6,1,0,0,1.81,0,1.62,176
2023-5-14 14:00,7589,116.05,9,78,6,1,0,0,1.81,0,1.62,171
2023-5-14 15:00,7590,116.06,8,82,5,2,0,0,1.81,0,1.62,196
2023-5-14 16:00,7591,116.07,8,88,5,2,0,0,1.81,0,1.62,111
2023-5-14 17:00,7592,116.08,8,84,5,1,0,0,1.81,0,1.62,229
2023-5-14 18:00,7593,116.09,8,86,6,2,0,0,1.81,0,1.62,300
2023-5-14 19:00,7594,116.1,9,82,6,2,0,0,1.81,0,1.62,304
2023-5-14 20:00,7595,116.11,9,77,5,1,0,0,1.81,0,1.62,189
2023-5-14 21:00,7596,116.12,10,73,6,2,0,0,1.81,0,1.62,152
2023-5-14 22:00,7597,116.13,11,67,6,1,0,0,1.8,0,1.61,129
2023-5-14 23:00,7598,116.14,11,64,8,1,0,0,1.8,0,1.61,75
2023-5-15 0:00,7599,116.15,11,57,8,2,0,0,1.81,0,1.61,32
2023-5-15 1:00,7600,116.16,10,68,7,2,0,0,1.8,0,1.61,19
2023-5-15 2:00,7601,116.17,9,79,6,1,0.5,0.5,1.8,0.5,1.61,4
2023-5-15 3:00,7602,116.18,9,84,6,1,0.5,0.5,1.8,1,1.61,6
2023-5-15 4:00,7603,116.19,8,85,2,1,0.9,0.5,1.8,1,1.61,5
2023-5-15 5:00,7604,116.2,8,90,5,2,1,1,1.8,1,1.61,8
2023-5-15 6:00,7605,116.21,8,91,6,1,0.5,1,1.81,1,1.62,24
2023-5-15 7:00,7606,116.22,8,92,6,1,0.5,0.5,1.81,0.5,1.62,92
2023-5-15 8:00,7607,116.23,8,83,6,1,0.5,0.5,1.81,0.5,1.62,409
2023-5-15 9:00,7608,117,8,91,6,2,0,0.5,1.82,0.5,1.62,355
2023-5-15 10:00,7609,117.01,8,91,5,2,0.5,0.5,1.82,0.5,1.62,171
2023-5-15 11:00,7610,117.02,8,89,6,2,0,0,1.82,0,1.62,224
2023-5-15 12:00,7611,117.03,7,90,6,2,0.5,0.5,1.82,0.5,1.62,264
2023-5-15 13:00,7612,117.04,7,91,6,2,0.5,0.5,1.82,1,1.62,239
2023-5-15 14:00,7613,117.05,7,91,5,2,1,0.5,1.83,1,1.62,184
2023-5-15 15:00,7614,117.06,7,91,5,2,0.5,1,1.83,1,1.62,256
2023-5-15 16:00,7615,117.07,7,90,5,2,0,0.5,1.84,0.5,1.62,374
2023-5-15 17:00,7616,117.08,7,90,5,2,0.5,0,1.84,0.5,1.63,678
2023-5-15 18:00,7617,117.09,8,88,6,2,0,0.5,1.84,0,1.63,733
2023-5-15 19:00,7618,117.1,8,89,6,2,0.5,0,1.84,0.5,1.63,512
2023-5-15 20:00,7619,117.11,8,91,5,2,0.5,0,1.85,0.5,1.63,263
2023-5-15 21:00,7620,117.12,8,91,6,2,0,0.5,1.85,0,1.63,109
2023-5-15 22:00,7621,117.13,9,89,5,2,0,0,1.85,0.5,1.63,83
2023-5-15 23:00,7622,117.14,9,88,6,2,0,0.5,1.85,0,1.64,71
2023-5-16 0:00,7623,117.15,9,89,6,2,0.5,0,1.86,0,1.64,39
2023-5-16 1:00,7624,117.16,9,91,6,1,0.5,0.5,1.86,0.5,1.64,21
2023-5-16 2:00,7625,117.17,9,92,6,1,0.4,0.5,1.86,0.5,1.64,19
2023-5-16 3:00,7626,117.18,9,92,6,1,0,0,1.86,0,1.64,6
2023-5-16 4:00,7627,117.19,9,91,6,1,0,0,1.86,0,1.64,4
2023-5-16 5:00,7628,117.2,9,90,6,1,0,0,1.86,0,1.64,38
2023-5-16 6:00,7629,117.21,9,87,5,1,0,0,1.87,0,1.65,158
2023-5-16 7:00,7630,117.22,9,85,6,2,0,0,1.87,0,1.65,440
2023-5-16 8:00,7631,117.23,8,92,6,1,0,0,1.87,0,1.65,650
2023-5-16 9:00,7632,118,9,86,5,1,0,0,1.87,0,1.65,347
2023-5-16 10:00,7633,118.01,9,85,5,1,0,0,1.87,0,1.65,192
2023-5-16 11:00,7634,118.02,9,84,6,2,0,0,1.87,0,1.65,267
2023-5-16 12:00,7635,118.03,8,87,5,1,0,0,1.87,0,1.65,330
2023-5-16 13:00,7636,118.04,9,83,6,1,0,0,1.87,0,1.65,350
2023-5-16 14:00,7637,118.05,9,83,6,2,0,0,1.87,0,1.65,263
2023-5-16 15:00,7638,118.06,9,82,6,1,0,0,1.87,0,1.65,274
2023-5-16 16:00,7639,118.07,8,84,6,1,0,0,1.87,0,1.65,446
2023-5-16 17:00,7640,118.08,9,83,6,1,0,0,1.87,0,1.65,873
2023-5-16 18:00,7641,118.09,9,81,6,2,0,0,1.87,0,1.65,846
2023-5-16 19:00,7642,118.1,10,76,6,1,0,0,1.87,0,1.66,590
2023-5-16 20:00,7643,118.11,10,71,6,1,0,0,1.87,0,1.66,459
2023-5-16 21:00,7644,118.12,11,68,7,1,0,0,1.87,0,1.66,393
2023-5-16 22:00,7645,118.13,11,67,8,1,0,0,1.87,0,1.66,286
2023-5-16 23:00,7646,118.14,11,67,7,2,0,0,1.87,0,1.66,133
2023-5-17 0:00,7647,118.15,11,66,8,2,0,0,1.87,0,1.66,79
2023-5-17 1:00,7648,118.16,11,67,8,1,0,0,1.87,0,1.66,28
2023-5-17 2:00,7649,118.17,11,71,1,1,0,0,1.87,0,1.66,16
2023-5-17 3:00,7650,118.18,10,71,1,1,0,0,1.87,0,1.66,3
2023-5-17 4:00,7651,118.19,9,78,5,0,0,0,1.87,0,1.66,16
2023-5-17 5:00,7652,118.2,8,81,4,0,0,0,1.87,0,1.66,35
2023-5-17 6:00,7653,118.21,8,85,6,1,0,0,1.87,0,1.66,159
2023-5-17 7:00,7654,118.22,8,85,5,1,0,0,1.87,0,1.66,474
2023-5-17 8:00,7655,118.23,9,85,6,2,0,0,1.87,0,1.66,634
2023-5-17 9:00,7656,119,8,86,5,1,0,0,1.87,0,1.66,346
2023-5-17 10:00,7657,119.01,8,89,5,2,0,0,1.87,0,1.66,205
2023-5-17 11:00,7658,119.02,7,90,5,1,0,0,1.87,0,1.66,279
2023-5-17 12:00,7659,119.03,6,92,5,1,0,0,1.87,0,1.66,348
2023-5-17 13:00,7660,119.04,6,94,5,1,0,0,1.87,0,1.66,327
2023-5-17 14:00,7661,119.05,6,95,6,1,0,0,1.87,0,1.66,270
2023-5-17 15:00,7662,119.06,6,94,5,2,0,0,1.87,0,1.66,316
2023-5-17 16:00,7663,119.07,5,93,5,1,0,0,1.87,0,1.66,430
2023-5-17 17:00,7664,119.08,7,91,5,2,0,0,1.87,0,1.66,852
2023-5-17 18:00,7665,119.09,9,81,5,2,0,0,1.87,0,1.66,868
2023-5-17 19:00,7666,119.1,11,68,5,2,0,0,1.87,0,1.66,537
2023-5-17 20:00,7667,119.11,14,60,7,1,0,0,1.87,0,1.66,446
2023-5-17 21:00,7668,119.12,14,54,3,1,0,0,1.87,0,1.66,299
2023-5-17 22:00,7669,119.13,16,52,5,1,0,0,1.87,0,1.66,251
2023-5-17 23:00,7670,119.14,16,54,1,2,0,0,1.87,0,1.66,166
2023-5-18 0:00,7671,119.15,15,58,1,2,0,0,1.87,0,1.66,70
2023-5-18 1:00,7672,119.16,14,62,1,2,0,0,1.87,0,1.66,49
2023-5-18 2:00,7673,119.17,12,68,1,2,0,0,1.87,0,1.66,21
2023-5-18 3:00,7674,119.18,11,78,1,1,0,0,1.87,0,1.66,14
2023-5-18 4:00,7675,119.19,9,86,5,1,0,0,1.87,0,1.66,11
2023-5-18 5:00,7676,119.2,9,92,7,1,0,0,1.87,0,1.66,34
2023-5-18 6:00,7677,119.21,9,86,6,1,0,0,1.87,0,1.66,182
2023-5-18 7:00,7678,119.22,9,90,5,1,0,0,1.87,0,1.66,515
2023-5-18 8:00,7679,119.23,8,85,5,1,0,0,1.87,0,1.66,745
2023-5-18 9:00,7680,120,10,82,5,1,0,0,1.87,0,1.66,361
2023-5-18 10:00,7681,120.01,9,86,6,1,0,0,1.87,0,1.66,255
2023-5-18 11:00,7682,120.02,9,90,6,1,0,0,1.87,0,1.66,334
2023-5-18 12:00,7683,120.03,9,86,6,1,0,0,1.87,0,1.66,360
2023-5-18 13:00,7684,120.04,8,90,5,1,0,0,1.87,0,1.66,395
2023-5-18 14:00,7685,120.05,8,90,6,2,0,0,1.87,0,1.66,350
2023-5-18 15:00,7686,120.06,8,86,6,1,0,0,1.87,0,1.66,391
2023-5-18 16:00,7687,120.07,8,85,5,1,0,0,1.87,0,1.66,568
2023-5-18 17:00,7688,120.08,9,79,6,2,0,0,1.86,0,1.66,812
2023-5-18 18:00,7689,120.09,11,69,7,2,0,0,1.86,0,1.66,669
2023-5-18 19:00,7690,120.1,12,62,7,2,0,0,1.86,0,1.66,483
2023-5-18 20:00,7691,120.11,13,63,1,2,0,0,1.86,0,1.66,337
2023-5-18 21:00,7692,120.12,13,55,8,2,0,0,1.86,0,1.66,258
2023-5-18 22:00,7693,120.13,14,54,8,3,0,0,1.86,0,1.66,251
2023-5-18 23:00,7694,120.14,13,55,8,3,0,0,1.86,0,1.66,174
2023-5-19 0:00,7695,120.15,12,56,8,2,0,0,1.86,0,1.65,148
2023-5-19 1:00,7696,120.16,12,59,8,3,0,0,1.86,0,1.65,104
2023-5-19 2:00,7697,120.17,11,62,8,2,0,0,1.85,0,1.65,69
2023-5-19 3:00,7698,120.18,10,65,8,2,0,0,1.85,0,1.65,33
2023-5-19 4:00,7699,120.19,10,65,8,2,0,0,1.85,0,1.65,14
2023-5-19 5:00,7700,120.2,9,67,8,2,0,0,1.85,0,1.65,12
2023-5-19 6:00,7701,120.21,9,65,8,2,0,0,1.85,0,1.65,50
2023-5-19 7:00,7702,120.22,9,67,8,2,0,0,1.85,0,1.65,95
2023-5-19 8:00,7703,120.23,9,90,5,1,0,0,1.83,0,1.65,195
2023-5-19 9:00,7704,121,8,65,7,2,0,0,1.83,0,1.65,292
2023-5-19 10:00,7705,121.01,8,62,7,2,0,0,1.83,0,1.65,452
2023-5-19 11:00,7706,121.02,8,64,6,2,0,0,1.82,0,1.64,586
2023-5-19 12:00,7707,121.03,8,65,7,2,0,0,1.82,0,1.64,642
2023-5-19 13:00,7708,121.04,8,65,6,2,0,0,1.82,0,1.64,704
2023-5-19 14:00,7709,121.05,8,64,6,2,0,0,1.82,0,1.64,730
2023-5-19 15:00,7710,121.06,8,63,6,2,0,0,1.82,0,1.64,672
2023-5-19 16:00,7711,121.07,8,65,6,2,0,0,1.81,0,1.64,642
2023-5-19 17:00,7712,121.08,8,64,6,2,0,0,1.81,0,1.64,626
2023-5-19 18:00,7713,121.09,9,63,6,2,0,0,1.81,0,1.64,645
2023-5-19 19:00,7714,121.1,10,58,7,2,0,0,1.8,0,1.64,432
2023-5-19 20:00,7715,121.11,10,59,1,2,0,0,1.8,0,1.64,315
2023-5-19 21:00,7716,121.12,11,58,8,2,0,0,1.8,0,1.64,259
2023-5-19 22:00,7717,121.13,12,57,8,2,0,0,1.8,0,1.64,338
2023-5-19 23:00,7718,121.14,12,57,8,2,0,0,1.8,0,1.64,239
2023-6-1 0:00,7719,121.15,12,59,1,2,0,0,1.8,0,1.64,86
2023-6-1 1:00,7720,121.16,11,61,8,2,0,0,1.8,0,1.63,34
2023-6-1 2:00,7721,121.17,11,63,8,2,0,0,1.8,0,1.63,16
2023-6-1 3:00,7722,121.18,11,62,8,2,0,0,1.8,0,1.63,4
2023-6-1 4:00,7723,121.19,10,65,8,2,0,0,1.8,0,1.63,6
2023-6-1 5:00,7724,121.2,10,65,8,2,0,0,1.8,0,1.63,45
